agency_cd,site_no,Date,Flow,Flow_cd
USGS,09521000,1940-03-28,7140,A
USGS,09521000,1940-03-29,7210,A
USGS,09521000,1940-03-30,7610,A
USGS,09521000,1940-03-31,7670,A
USGS,09521000,1940-04-01,8170,A
USGS,09521000,1940-04-02,8410,A
USGS,09521000,1940-04-03,8610,A
USGS,09521000,1940-04-04,10100,A
USGS,09521000,1940-04-05,12000,A
USGS,09521000,1940-04-06,8920,A
USGS,09521000,1940-04-07,8940,A
USGS,09521000,1940-04-08,8590,A
USGS,09521000,1940-04-09,9010,A
USGS,09521000,1940-04-10,9090,A
USGS,09521000,1940-04-11,8840,A
USGS,09521000,1940-04-12,8430,A
USGS,09521000,1940-04-13,8370,A
USGS,09521000,1940-04-14,8290,A
USGS,09521000,1940-04-15,7330,A
USGS,09521000,1940-04-16,6900,A
USGS,09521000,1940-04-17,6940,A
USGS,09521000,1940-04-18,7060,A
USGS,09521000,1940-04-19,7010,A
USGS,09521000,1940-04-20,6990,A
USGS,09521000,1940-04-21,7080,A
USGS,09521000,1940-04-22,6760,A
USGS,09521000,1940-04-23,6830,A
USGS,09521000,1940-04-24,6970,A
USGS,09521000,1940-04-25,6900,A
USGS,09521000,1940-04-26,6330,A
USGS,09521000,1940-04-27,6400,A
USGS,09521000,1940-04-28,6510,A
USGS,09521000,1940-04-29,6690,A
USGS,09521000,1940-04-30,6650,A
USGS,09521000,1940-05-01,6720,A
USGS,09521000,1940-05-02,6740,A
USGS,09521000,1940-05-03,6780,A
USGS,09521000,1940-05-04,6870,A
USGS,09521000,1940-05-05,6630,A
USGS,09521000,1940-05-06,6690,A
USGS,09521000,1940-05-07,6650,A
USGS,09521000,1940-05-08,6700,A
USGS,09521000,1940-05-09,6670,A
USGS,09521000,1940-05-10,6450,A
USGS,09521000,1940-05-11,6450,A
USGS,09521000,1940-05-12,6420,A
USGS,09521000,1940-05-13,6270,A
USGS,09521000,1940-05-14,6290,A
USGS,09521000,1940-05-15,6380,A
USGS,09521000,1940-05-16,6340,A
USGS,09521000,1940-05-17,6400,A
USGS,09521000,1940-05-18,6310,A
USGS,09521000,1940-05-19,6250,A
USGS,09521000,1940-05-20,6560,A
USGS,09521000,1940-05-21,6490,A
USGS,09521000,1940-05-22,5860,A
USGS,09521000,1940-05-23,3650,A
USGS,09521000,1940-05-24,4340,A
USGS,09521000,1940-05-25,4680,A
USGS,09521000,1940-05-26,5570,A
USGS,09521000,1940-05-27,5570,A
USGS,09521000,1940-05-28,5300,A
USGS,09521000,1940-05-29,4360,A
USGS,09521000,1940-05-30,3990,A
USGS,09521000,1940-05-31,3220,A
USGS,09521000,1940-06-01,3790,A
USGS,09521000,1940-06-02,3960,A
USGS,09521000,1940-06-03,4100,A
USGS,09521000,1940-06-04,4810,A
USGS,09521000,1940-06-05,5050,A
USGS,09521000,1940-06-06,5110,A
USGS,09521000,1940-06-07,4840,A
USGS,09521000,1940-06-08,4740,A
USGS,09521000,1940-06-09,4970,A
USGS,09521000,1940-06-10,5050,A
USGS,09521000,1940-06-11,5190,A
USGS,09521000,1940-06-12,5270,A
USGS,09521000,1940-06-13,5450,A
USGS,09521000,1940-06-14,5780,A
USGS,09521000,1940-06-15,6100,A
USGS,09521000,1940-06-16,5540,A
USGS,09521000,1940-06-17,5670,A
USGS,09521000,1940-06-18,5570,A
USGS,09521000,1940-06-19,6130,A
USGS,09521000,1940-06-20,6120,A
USGS,09521000,1940-06-21,6050,A
USGS,09521000,1940-06-22,5840,A
USGS,09521000,1940-06-23,5860,A
USGS,09521000,1940-06-24,6250,A
USGS,09521000,1940-06-25,6050,A
USGS,09521000,1940-06-26,6060,A
USGS,09521000,1940-06-27,6050,A
USGS,09521000,1940-06-28,5930,A
USGS,09521000,1940-06-29,5740,A
USGS,09521000,1940-06-30,5840,A
USGS,09521000,1940-07-01,6170,A
USGS,09521000,1940-07-02,6150,A
USGS,09521000,1940-07-03,6380,A
USGS,09521000,1940-07-04,6220,A
USGS,09521000,1940-07-05,6130,A
USGS,09521000,1940-07-06,6430,A
USGS,09521000,1940-07-07,6360,A
USGS,09521000,1940-07-08,6340,A
USGS,09521000,1940-07-09,6250,A
USGS,09521000,1940-07-10,6510,A
USGS,09521000,1940-07-11,6600,A
USGS,09521000,1940-07-12,6560,A
USGS,09521000,1940-07-13,6180,A
USGS,09521000,1940-07-14,6290,A
USGS,09521000,1940-07-15,6540,A
USGS,09521000,1940-07-16,6540,A
USGS,09521000,1940-07-17,6580,A
USGS,09521000,1940-07-18,6450,A
USGS,09521000,1940-07-19,6270,A
USGS,09521000,1940-07-20,6610,A
USGS,09521000,1940-07-21,6790,A
USGS,09521000,1940-07-22,6880,A
USGS,09521000,1940-07-23,6610,A
USGS,09521000,1940-07-24,6760,A
USGS,09521000,1940-07-25,6700,A
USGS,09521000,1940-07-26,6540,A
USGS,09521000,1940-07-27,6830,A
USGS,09521000,1940-07-28,6380,A
USGS,09521000,1940-07-29,5910,A
USGS,09521000,1940-07-30,6000,A
USGS,09521000,1940-07-31,6200,A
USGS,09521000,1940-08-01,6270,A
USGS,09521000,1940-08-02,6220,A
USGS,09521000,1940-08-03,6580,A
USGS,09521000,1940-08-04,5800,A
USGS,09521000,1940-08-05,6130,A
USGS,09521000,1940-08-06,5970,A
USGS,09521000,1940-08-07,6290,A
USGS,09521000,1940-08-08,6360,A
USGS,09521000,1940-08-09,6290,A
USGS,09521000,1940-08-10,6180,A
USGS,09521000,1940-08-11,6230,A
USGS,09521000,1940-08-12,6200,A
USGS,09521000,1940-08-13,6040,A
USGS,09521000,1940-08-14,6090,A
USGS,09521000,1940-08-15,6060,A
USGS,09521000,1940-08-16,6140,A
USGS,09521000,1940-08-17,6960,A
USGS,09521000,1940-08-18,7250,A
USGS,09521000,1940-08-19,7110,A
USGS,09521000,1940-08-20,7090,A
USGS,09521000,1940-08-21,7100,A
USGS,09521000,1940-08-22,7070,A
USGS,09521000,1940-08-23,6940,A
USGS,09521000,1940-08-24,6870,A
USGS,09521000,1940-08-25,6870,A
USGS,09521000,1940-08-26,6950,A
USGS,09521000,1940-08-27,6980,A
USGS,09521000,1940-08-28,6960,A
USGS,09521000,1940-08-29,6860,A
USGS,09521000,1940-08-30,6720,A
USGS,09521000,1940-08-31,6840,A
USGS,09521000,1940-09-01,6710,A
USGS,09521000,1940-09-02,6650,A
USGS,09521000,1940-09-03,6660,A
USGS,09521000,1940-09-04,7020,A
USGS,09521000,1940-09-05,7440,A
USGS,09521000,1940-09-06,7580,A
USGS,09521000,1940-09-07,7430,A
USGS,09521000,1940-09-08,7230,A
USGS,09521000,1940-09-09,7060,A
USGS,09521000,1940-09-10,7020,A
USGS,09521000,1940-09-11,6840,A
USGS,09521000,1940-09-12,6770,A
USGS,09521000,1940-09-13,6810,A
USGS,09521000,1940-09-14,7030,A
USGS,09521000,1940-09-15,6960,A
USGS,09521000,1940-09-16,7020,A
USGS,09521000,1940-09-17,7010,A
USGS,09521000,1940-09-18,7020,A
USGS,09521000,1940-09-19,7480,A
USGS,09521000,1940-09-20,7710,A
USGS,09521000,1940-09-21,8230,A
USGS,09521000,1940-09-22,8540,A
USGS,09521000,1940-09-23,8280,A
USGS,09521000,1940-09-24,8240,A
USGS,09521000,1940-09-25,8320,A
USGS,09521000,1940-09-26,8390,A
USGS,09521000,1940-09-27,8520,A
USGS,09521000,1940-09-28,8340,A
USGS,09521000,1940-09-29,8400,A
USGS,09521000,1940-09-30,8410,A
USGS,09521000,1940-10-01,8360,A
USGS,09521000,1940-10-02,8530,A
USGS,09521000,1940-10-03,8450,A
USGS,09521000,1940-10-04,8300,A
USGS,09521000,1940-10-05,8830,A
USGS,09521000,1940-10-06,8380,A
USGS,09521000,1940-10-07,8670,A
USGS,09521000,1940-10-08,8700,A
USGS,09521000,1940-10-09,8590,A
USGS,09521000,1940-10-10,8550,A
USGS,09521000,1940-10-11,8690,A
USGS,09521000,1940-10-12,9500,A
USGS,09521000,1940-10-13,9160,A
USGS,09521000,1940-10-14,9060,A
USGS,09521000,1940-10-15,9170,A
USGS,09521000,1940-10-16,8980,A
USGS,09521000,1940-10-17,9000,A
USGS,09521000,1940-10-18,9070,A
USGS,09521000,1940-10-19,9280,A
USGS,09521000,1940-10-20,9520,A
USGS,09521000,1940-10-21,9610,A
USGS,09521000,1940-10-22,9660,A
USGS,09521000,1940-10-23,9780,A
USGS,09521000,1940-10-24,9790,A
USGS,09521000,1940-10-25,9780,A
USGS,09521000,1940-10-26,10100,A
USGS,09521000,1940-10-27,11300,A
USGS,09521000,1940-10-28,11500,A
USGS,09521000,1940-10-29,11400,A
USGS,09521000,1940-10-30,11500,A
USGS,09521000,1940-10-31,11800,A
USGS,09521000,1940-11-01,11700,A
USGS,09521000,1940-11-02,10100,A
USGS,09521000,1940-11-03,8840,A
USGS,09521000,1940-11-04,8030,A
USGS,09521000,1940-11-05,7780,A
USGS,09521000,1940-11-06,7900,A
USGS,09521000,1940-11-07,7910,A
USGS,09521000,1940-11-08,6200,A
USGS,09521000,1940-11-09,4860,A
USGS,09521000,1940-11-10,5110,A
USGS,09521000,1940-11-11,5250,A
USGS,09521000,1940-11-12,5430,A
USGS,09521000,1940-11-13,6140,A
USGS,09521000,1940-11-14,6590,A
USGS,09521000,1940-11-15,7570,A
USGS,09521000,1940-11-16,8560,A
USGS,09521000,1940-11-17,9780,A
USGS,09521000,1940-11-18,10100,A
USGS,09521000,1940-11-19,9970,A
USGS,09521000,1940-11-20,9920,A
USGS,09521000,1940-11-21,10000,A
USGS,09521000,1940-11-22,10200,A
USGS,09521000,1940-11-23,10200,A
USGS,09521000,1940-11-24,9980,A
USGS,09521000,1940-11-25,10000,A
USGS,09521000,1940-11-26,9980,A
USGS,09521000,1940-11-27,9840,A
USGS,09521000,1940-11-28,10200,A
USGS,09521000,1940-11-29,10500,A
USGS,09521000,1940-11-30,10200,A
USGS,09521000,1940-12-01,10100,A
USGS,09521000,1940-12-02,10100,A
USGS,09521000,1940-12-03,10100,A
USGS,09521000,1940-12-04,9850,A
USGS,09521000,1940-12-05,9010,A
USGS,09521000,1940-12-06,8900,A
USGS,09521000,1940-12-07,8880,A
USGS,09521000,1940-12-08,8900,A
USGS,09521000,1940-12-09,9050,A
USGS,09521000,1940-12-10,9080,A
USGS,09521000,1940-12-11,9130,A
USGS,09521000,1940-12-12,9160,A
USGS,09521000,1940-12-13,9160,A
USGS,09521000,1940-12-14,9130,A
USGS,09521000,1940-12-15,8910,A
USGS,09521000,1940-12-16,9320,A
USGS,09521000,1940-12-17,10000,A
USGS,09521000,1940-12-18,9600,A
USGS,09521000,1940-12-19,9480,A
USGS,09521000,1940-12-20,11000,A
USGS,09521000,1940-12-21,12100,A
USGS,09521000,1940-12-22,10500,A
USGS,09521000,1940-12-23,10500,A
USGS,09521000,1940-12-24,11600,A
USGS,09521000,1940-12-25,12300,A
USGS,09521000,1940-12-26,12100,A
USGS,09521000,1940-12-27,11400,A
USGS,09521000,1940-12-28,12200,A
USGS,09521000,1940-12-29,13100,A
USGS,09521000,1940-12-30,14200,A
USGS,09521000,1940-12-31,14200,A
USGS,09521000,1941-01-01,14200,A
USGS,09521000,1941-01-02,12600,A
USGS,09521000,1941-01-03,11600,A
USGS,09521000,1941-01-04,11300,A
USGS,09521000,1941-01-05,11100,A
USGS,09521000,1941-01-06,10100,A
USGS,09521000,1941-01-07,9170,A
USGS,09521000,1941-01-08,9510,A
USGS,09521000,1941-01-09,10200,A
USGS,09521000,1941-01-10,10600,A
USGS,09521000,1941-01-11,10000,A
USGS,09521000,1941-01-12,9080,A
USGS,09521000,1941-01-13,8650,A
USGS,09521000,1941-01-14,7830,A
USGS,09521000,1941-01-15,6390,A
USGS,09521000,1941-01-16,5580,A
USGS,09521000,1941-01-17,5240,A
USGS,09521000,1941-01-18,4620,A
USGS,09521000,1941-01-19,4380,A
USGS,09521000,1941-01-20,4380,A
USGS,09521000,1941-01-21,4350,A
USGS,09521000,1941-01-22,4140,A
USGS,09521000,1941-01-23,4310,A
USGS,09521000,1941-01-24,4500,A
USGS,09521000,1941-01-25,6700,A
USGS,09521000,1941-01-26,6920,A
USGS,09521000,1941-01-27,6610,A
USGS,09521000,1941-01-28,8510,A
USGS,09521000,1941-01-29,10600,A
USGS,09521000,1941-01-30,8610,A
USGS,09521000,1941-01-31,6870,A
USGS,09521000,1941-02-01,6820,A
USGS,09521000,1941-02-02,6710,A
USGS,09521000,1941-02-03,6420,A
USGS,09521000,1941-02-04,6280,A
USGS,09521000,1941-02-05,5640,A
USGS,09521000,1941-02-06,4900,A
USGS,09521000,1941-02-07,4690,A
USGS,09521000,1941-02-08,4660,A
USGS,09521000,1941-02-09,4530,A
USGS,09521000,1941-02-10,4540,A
USGS,09521000,1941-02-11,4910,A
USGS,09521000,1941-02-12,5000,A
USGS,09521000,1941-02-13,4120,A
USGS,09521000,1941-02-14,4790,A
USGS,09521000,1941-02-15,4930,A
USGS,09521000,1941-02-16,4890,A
USGS,09521000,1941-02-17,4750,A
USGS,09521000,1941-02-18,4720,A
USGS,09521000,1941-02-19,4740,A
USGS,09521000,1941-02-20,4640,A
USGS,09521000,1941-02-21,5050,A
USGS,09521000,1941-02-22,4280,A
USGS,09521000,1941-02-23,5640,A
USGS,09521000,1941-02-24,7630,A
USGS,09521000,1941-02-25,9940,A
USGS,09521000,1941-02-26,9650,A
USGS,09521000,1941-02-27,9170,A
USGS,09521000,1941-02-28,11000,A
USGS,09521000,1941-03-01,10000,A
USGS,09521000,1941-03-02,8640,A
USGS,09521000,1941-03-03,7000,A
USGS,09521000,1941-03-04,9010,A
USGS,09521000,1941-03-05,14900,A
USGS,09521000,1941-03-06,15900,A
USGS,09521000,1941-03-07,13600,A
USGS,09521000,1941-03-08,11200,A
USGS,09521000,1941-03-09,9580,A
USGS,09521000,1941-03-10,9290,A
USGS,09521000,1941-03-11,8360,A
USGS,09521000,1941-03-12,7790,A
USGS,09521000,1941-03-13,8330,A
USGS,09521000,1941-03-14,8970,A
USGS,09521000,1941-03-15,9370,A
USGS,09521000,1941-03-16,11700,A
USGS,09521000,1941-03-17,16500,A
USGS,09521000,1941-03-18,17700,A
USGS,09521000,1941-03-19,18000,A
USGS,09521000,1941-03-20,18100,A
USGS,09521000,1941-03-21,16800,A
USGS,09521000,1941-03-22,19200,A
USGS,09521000,1941-03-23,17400,A
USGS,09521000,1941-03-24,13700,A
USGS,09521000,1941-03-25,10700,A
USGS,09521000,1941-03-26,8190,A
USGS,09521000,1941-03-27,6740,A
USGS,09521000,1941-03-28,6360,A
USGS,09521000,1941-03-29,6200,A
USGS,09521000,1941-03-30,5730,A
USGS,09521000,1941-03-31,5530,A
USGS,09521000,1941-04-01,6540,A
USGS,09521000,1941-04-02,6430,A
USGS,09521000,1941-04-03,5870,A
USGS,09521000,1941-04-04,5790,A
USGS,09521000,1941-04-05,5420,A
USGS,09521000,1941-04-06,5230,A
USGS,09521000,1941-04-07,5050,A
USGS,09521000,1941-04-08,4940,A
USGS,09521000,1941-04-09,4240,A
USGS,09521000,1941-04-10,4300,A
USGS,09521000,1941-04-11,4980,A
USGS,09521000,1941-04-12,5720,A
USGS,09521000,1941-04-13,6160,A
USGS,09521000,1941-04-14,6220,A
USGS,09521000,1941-04-15,9900,A
USGS,09521000,1941-04-16,14000,A
USGS,09521000,1941-04-17,15600,A
USGS,09521000,1941-04-18,11600,A
USGS,09521000,1941-04-19,10300,A
USGS,09521000,1941-04-20,13100,A
USGS,09521000,1941-04-21,14700,A
USGS,09521000,1941-04-22,17400,A
USGS,09521000,1941-04-23,17300,A
USGS,09521000,1941-04-24,13000,A
USGS,09521000,1941-04-25,10300,A
USGS,09521000,1941-04-26,9330,A
USGS,09521000,1941-04-27,7800,A
USGS,09521000,1941-04-28,6850,A
USGS,09521000,1941-04-29,5580,A
USGS,09521000,1941-04-30,4230,A
USGS,09521000,1941-05-01,4830,A
USGS,09521000,1941-05-02,5950,A
USGS,09521000,1941-05-03,6790,A
USGS,09521000,1941-05-04,6690,A
USGS,09521000,1941-05-05,7270,A
USGS,09521000,1941-05-06,7230,A
USGS,09521000,1941-05-07,7260,A
USGS,09521000,1941-05-08,8370,A
USGS,09521000,1941-05-09,9950,A
USGS,09521000,1941-05-10,10800,A
USGS,09521000,1941-05-11,10700,A
USGS,09521000,1941-05-12,16000,A
USGS,09521000,1941-05-13,19900,A
USGS,09521000,1941-05-14,22900,A
USGS,09521000,1941-05-15,24100,A
USGS,09521000,1941-05-16,23400,A
USGS,09521000,1941-05-17,22500,A
USGS,09521000,1941-05-18,22700,A
USGS,09521000,1941-05-19,21200,A
USGS,09521000,1941-05-20,21800,A
USGS,09521000,1941-05-21,21600,A
USGS,09521000,1941-05-22,21700,A
USGS,09521000,1941-05-23,21400,A
USGS,09521000,1941-05-24,21900,A
USGS,09521000,1941-05-25,22100,A
USGS,09521000,1941-05-26,22200,A
USGS,09521000,1941-05-27,22900,A
USGS,09521000,1941-05-28,24200,A
USGS,09521000,1941-05-29,24400,A
USGS,09521000,1941-05-30,25300,A
USGS,09521000,1941-05-31,27200,A
USGS,09521000,1941-06-01,27900,A
USGS,09521000,1941-06-02,28900,A
USGS,09521000,1941-06-03,29800,A
USGS,09521000,1941-06-04,30000,A
USGS,09521000,1941-06-05,30000,A
USGS,09521000,1941-06-06,29500,A
USGS,09521000,1941-06-07,29700,A
USGS,09521000,1941-06-08,29800,A
USGS,09521000,1941-06-09,29400,A
USGS,09521000,1941-06-10,28900,A
USGS,09521000,1941-06-11,27800,A
USGS,09521000,1941-06-12,27500,A
USGS,09521000,1941-06-13,27700,A
USGS,09521000,1941-06-14,28300,A
USGS,09521000,1941-06-15,27400,A
USGS,09521000,1941-06-16,26300,A
USGS,09521000,1941-06-17,24100,A
USGS,09521000,1941-06-18,21200,A
USGS,09521000,1941-06-19,18200,A
USGS,09521000,1941-06-20,15800,A
USGS,09521000,1941-06-21,15800,A
USGS,09521000,1941-06-22,15400,A
USGS,09521000,1941-06-23,14700,A
USGS,09521000,1941-06-24,14800,A
USGS,09521000,1941-06-25,14600,A
USGS,09521000,1941-06-26,14600,A
USGS,09521000,1941-06-27,15200,A
USGS,09521000,1941-06-28,16600,A
USGS,09521000,1941-06-29,16500,A
USGS,09521000,1941-06-30,17500,A
USGS,09521000,1941-07-01,18700,A
USGS,09521000,1941-07-02,18600,A
USGS,09521000,1941-07-03,18400,A
USGS,09521000,1941-07-04,18000,A
USGS,09521000,1941-07-05,17600,A
USGS,09521000,1941-07-06,16300,A
USGS,09521000,1941-07-07,14900,A
USGS,09521000,1941-07-08,13000,A
USGS,09521000,1941-07-09,11500,A
USGS,09521000,1941-07-10,10400,A
USGS,09521000,1941-07-11,9810,A
USGS,09521000,1941-07-12,9860,A
USGS,09521000,1941-07-13,9930,A
USGS,09521000,1941-07-14,10200,A
USGS,09521000,1941-07-15,9980,A
USGS,09521000,1941-07-16,9820,A
USGS,09521000,1941-07-17,9710,A
USGS,09521000,1941-07-18,9840,A
USGS,09521000,1941-07-19,10500,A
USGS,09521000,1941-07-20,9850,A
USGS,09521000,1941-07-21,9100,A
USGS,09521000,1941-07-22,8930,A
USGS,09521000,1941-07-23,8970,A
USGS,09521000,1941-07-24,8620,A
USGS,09521000,1941-07-25,7730,A
USGS,09521000,1941-07-26,6870,A
USGS,09521000,1941-07-27,6820,A
USGS,09521000,1941-07-28,8050,A
USGS,09521000,1941-07-29,9240,A
USGS,09521000,1941-07-30,9130,A
USGS,09521000,1941-07-31,8800,A
USGS,09521000,1941-08-01,9380,A
USGS,09521000,1941-08-02,8940,A
USGS,09521000,1941-08-03,8920,A
USGS,09521000,1941-08-04,9850,A
USGS,09521000,1941-08-05,9880,A
USGS,09521000,1941-08-06,9220,A
USGS,09521000,1941-08-07,9450,A
USGS,09521000,1941-08-08,9770,A
USGS,09521000,1941-08-09,9820,A
USGS,09521000,1941-08-10,13000,A
USGS,09521000,1941-08-11,16100,A
USGS,09521000,1941-08-12,15200,A
USGS,09521000,1941-08-13,15000,A
USGS,09521000,1941-08-14,15900,A
USGS,09521000,1941-08-15,15400,A
USGS,09521000,1941-08-16,18000,A
USGS,09521000,1941-08-17,18900,A
USGS,09521000,1941-08-18,18500,A
USGS,09521000,1941-08-19,18500,A
USGS,09521000,1941-08-20,18400,A
USGS,09521000,1941-08-21,18500,A
USGS,09521000,1941-08-22,18800,A
USGS,09521000,1941-08-23,18600,A
USGS,09521000,1941-08-24,18500,A
USGS,09521000,1941-08-25,18700,A
USGS,09521000,1941-08-26,19000,A
USGS,09521000,1941-08-27,18800,A
USGS,09521000,1941-08-28,18300,A
USGS,09521000,1941-08-29,18000,A
USGS,09521000,1941-08-30,18900,A
USGS,09521000,1941-08-31,19100,A
USGS,09521000,1941-09-01,19900,A
USGS,09521000,1941-09-02,20300,A
USGS,09521000,1941-09-03,20100,A
USGS,09521000,1941-09-04,19500,A
USGS,09521000,1941-09-05,19600,A
USGS,09521000,1941-09-06,19400,A
USGS,09521000,1941-09-07,20400,A
USGS,09521000,1941-09-08,20400,A
USGS,09521000,1941-09-09,20800,A
USGS,09521000,1941-09-10,20900,A
USGS,09521000,1941-09-11,20000,A
USGS,09521000,1941-09-12,20100,A
USGS,09521000,1941-09-13,21800,A
USGS,09521000,1941-09-14,22200,A
USGS,09521000,1941-09-15,21200,A
USGS,09521000,1941-09-16,20800,A
USGS,09521000,1941-09-17,20300,A
USGS,09521000,1941-09-18,19600,A
USGS,09521000,1941-09-19,19100,A
USGS,09521000,1941-09-20,19300,A
USGS,09521000,1941-09-21,19100,A
USGS,09521000,1941-09-22,19200,A
USGS,09521000,1941-09-23,19300,A
USGS,09521000,1941-09-24,19500,A
USGS,09521000,1941-09-25,19300,A
USGS,09521000,1941-09-26,19400,A
USGS,09521000,1941-09-27,19400,A
USGS,09521000,1941-09-28,20000,A
USGS,09521000,1941-09-29,22400,A
USGS,09521000,1941-09-30,20800,A
USGS,09521000,1941-10-01,19800,A
USGS,09521000,1941-10-02,20200,A
USGS,09521000,1941-10-03,20100,A
USGS,09521000,1941-10-04,19900,A
USGS,09521000,1941-10-05,19600,A
USGS,09521000,1941-10-06,19600,A
USGS,09521000,1941-10-07,19400,A
USGS,09521000,1941-10-08,19600,A
USGS,09521000,1941-10-09,19300,A
USGS,09521000,1941-10-10,18600,A
USGS,09521000,1941-10-11,18600,A
USGS,09521000,1941-10-12,20200,A
USGS,09521000,1941-10-13,20900,A
USGS,09521000,1941-10-14,19900,A
USGS,09521000,1941-10-15,19600,A
USGS,09521000,1941-10-16,19300,A
USGS,09521000,1941-10-17,19800,A
USGS,09521000,1941-10-18,19900,A
USGS,09521000,1941-10-19,19800,A
USGS,09521000,1941-10-20,19200,A
USGS,09521000,1941-10-21,19700,A
USGS,09521000,1941-10-22,19700,A
USGS,09521000,1941-10-23,19600,A
USGS,09521000,1941-10-24,20000,A
USGS,09521000,1941-10-25,20100,A
USGS,09521000,1941-10-26,20400,A
USGS,09521000,1941-10-27,20700,A
USGS,09521000,1941-10-28,21300,A
USGS,09521000,1941-10-29,21700,A
USGS,09521000,1941-10-30,22400,A
USGS,09521000,1941-10-31,22900,A
USGS,09521000,1941-11-01,23500,A
USGS,09521000,1941-11-02,23300,A
USGS,09521000,1941-11-03,23700,A
USGS,09521000,1941-11-04,23000,A
USGS,09521000,1941-11-05,22900,A
USGS,09521000,1941-11-06,22600,A
USGS,09521000,1941-11-07,22700,A
USGS,09521000,1941-11-08,22400,A
USGS,09521000,1941-11-09,22300,A
USGS,09521000,1941-11-10,22400,A
USGS,09521000,1941-11-11,21800,A
USGS,09521000,1941-11-12,22000,A
USGS,09521000,1941-11-13,22200,A
USGS,09521000,1941-11-14,22200,A
USGS,09521000,1941-11-15,22700,A
USGS,09521000,1941-11-16,22900,A
USGS,09521000,1941-11-17,23200,A
USGS,09521000,1941-11-18,23500,A
USGS,09521000,1941-11-19,23900,A
USGS,09521000,1941-11-20,24500,A
USGS,09521000,1941-11-21,24500,A
USGS,09521000,1941-11-22,24500,A
USGS,09521000,1941-11-23,25300,A
USGS,09521000,1941-11-24,25600,A
USGS,09521000,1941-11-25,25400,A
USGS,09521000,1941-11-26,26000,A
USGS,09521000,1941-11-27,26100,A
USGS,09521000,1941-11-28,26100,A
USGS,09521000,1941-11-29,26400,A
USGS,09521000,1941-11-30,27300,A
USGS,09521000,1941-12-01,27500,A
USGS,09521000,1941-12-02,27300,A
USGS,09521000,1941-12-03,27300,A
USGS,09521000,1941-12-04,27800,A
USGS,09521000,1941-12-05,27800,A
USGS,09521000,1941-12-06,27700,A
USGS,09521000,1941-12-07,27300,A
USGS,09521000,1941-12-08,27500,A
USGS,09521000,1941-12-09,27700,A
USGS,09521000,1941-12-10,28400,A
USGS,09521000,1941-12-11,29600,A
USGS,09521000,1941-12-12,29400,A
USGS,09521000,1941-12-13,29400,A
USGS,09521000,1941-12-14,30400,A
USGS,09521000,1941-12-15,30200,A
USGS,09521000,1941-12-16,30800,A
USGS,09521000,1941-12-17,31000,A
USGS,09521000,1941-12-18,30800,A
USGS,09521000,1941-12-19,30700,A
USGS,09521000,1941-12-20,30600,A
USGS,09521000,1941-12-21,30400,A
USGS,09521000,1941-12-22,29900,A
USGS,09521000,1941-12-23,30000,A
USGS,09521000,1941-12-24,30400,A
USGS,09521000,1941-12-25,29800,A
USGS,09521000,1941-12-26,29100,A
USGS,09521000,1941-12-27,29600,A
USGS,09521000,1941-12-28,29200,A
USGS,09521000,1941-12-29,28800,A
USGS,09521000,1941-12-30,28000,A
USGS,09521000,1941-12-31,27800,A
USGS,09521000,1942-01-01,27900,A
USGS,09521000,1942-01-02,27800,A
USGS,09521000,1942-01-03,27600,A
USGS,09521000,1942-01-04,27200,A
USGS,09521000,1942-01-05,27200,A
USGS,09521000,1942-01-06,26500,A
USGS,09521000,1942-01-07,26300,A
USGS,09521000,1942-01-08,26400,A
USGS,09521000,1942-01-09,25300,A
USGS,09521000,1942-01-10,25700,A
USGS,09521000,1942-01-11,25000,A
USGS,09521000,1942-01-12,25700,A
USGS,09521000,1942-01-13,25000,A
USGS,09521000,1942-01-14,24900,A
USGS,09521000,1942-01-15,24800,A
USGS,09521000,1942-01-16,24600,A
USGS,09521000,1942-01-17,24300,A
USGS,09521000,1942-01-18,24200,A
USGS,09521000,1942-01-19,24300,A
USGS,09521000,1942-01-20,24400,A
USGS,09521000,1942-01-21,24700,A
USGS,09521000,1942-01-22,25000,A
USGS,09521000,1942-01-23,26200,A
USGS,09521000,1942-01-24,26400,A
USGS,09521000,1942-01-25,27500,A
USGS,09521000,1942-01-26,27800,A
USGS,09521000,1942-01-27,27900,A
USGS,09521000,1942-01-28,28600,A
USGS,09521000,1942-01-29,28400,A
USGS,09521000,1942-01-30,28400,A
USGS,09521000,1942-01-31,28200,A
USGS,09521000,1942-02-01,28700,A
USGS,09521000,1942-02-02,29000,A
USGS,09521000,1942-02-03,29400,A
USGS,09521000,1942-02-04,29100,A
USGS,09521000,1942-02-05,29600,A
USGS,09521000,1942-02-06,30200,A
USGS,09521000,1942-02-07,31200,A
USGS,09521000,1942-02-08,30600,A
USGS,09521000,1942-02-09,29700,A
USGS,09521000,1942-02-10,29500,A
USGS,09521000,1942-02-11,28200,A
USGS,09521000,1942-02-12,27800,A
USGS,09521000,1942-02-13,27300,A
USGS,09521000,1942-02-14,24900,A
USGS,09521000,1942-02-15,23400,A
USGS,09521000,1942-02-16,21200,A
USGS,09521000,1942-02-17,19900,A
USGS,09521000,1942-02-18,19000,A
USGS,09521000,1942-02-19,19100,A
USGS,09521000,1942-02-20,19000,A
USGS,09521000,1942-02-21,19100,A
